"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"941089","790779","2025-11-01","61.00","NZD","1759639325","317183/2025-11-01/1759639325.json"
"940981","790621","2025-11-01","62.00","NZD","1759639325","317183/2025-11-01/1759639325.json"
"940981","790618","2025-11-01","68.00","NZD","1759639325","317183/2025-11-01/1759639325.json"
"893553","717325","2025-11-02","63.00","NZD","1759639325","317183/2025-11-02/1759639325.json"
"893553","733424","2025-11-02","58.28","NZD","1759639325","317183/2025-11-02/1759639325.json"
"926565","768355","2025-11-02","65.00","NZD","1759639325","317183/2025-11-02/1759639325.json"
"926565","770921","2025-11-02","60.28","NZD","1759639325","317183/2025-11-02/1759639325.json"
"893554","717326","2025-11-02","66.92","NZD","1759639325","317183/2025-11-02/1759639325.json"
"893554","733423","2025-11-02","62.20","NZD","1759639325","317183/2025-11-02/1759639325.json"
"941089","790778","2025-11-02","68.00","NZD","1759639325","317183/2025-11-02/1759639325.json"
"941089","790779","2025-11-02","63.28","NZD","1759639325","317183/2025-11-02/1759639325.json"
"893553","717325","2025-11-03","90.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"893553","733424","2025-11-03","90.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"926565","768355","2025-11-03","92.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"926565","770921","2025-11-03","92.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"941089","790778","2025-11-03","95.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"941089","790779","2025-11-03","95.00","NZD","1759639325","317183/2025-11-03/1759639325.json"
"893553","717325","2025-11-04","100.00","NZD","1759639325","317183/2025-11-04/1759639325.json"
"893553","733424","2025-11-04","90.00","NZD","1759639325","317183/2025-11-04/1759639325.json"
"926565","768355","2025-11-04","102.00","NZD","1759639325","317183/2025-11-04/1759639325.json"
"926565","770921","2025-11-04","91.80","NZD","1759639325","317183/2025-11-04/1759639325.json"
"940981","790621","2025-11-04","95.40","NZD","1759639325","317183/2025-11-04/1759639325.json"
"940981","790618","2025-11-04","106.00","NZD","1759639325","317183/2025-11-04/1759639325.json"
"893553","717325","2025-10-05","59.85","NZD","1759653750","317183/2025-10-05/1759653750.json"
"893553","733424","2025-10-05","50.87","NZD","1759653750","317183/2025-10-05/1759653750.json"
"926565","768355","2025-10-05","61.75","NZD","1759653750","317183/2025-10-05/1759653750.json"
"926565","770921","2025-10-05","52.77","NZD","1759653750","317183/2025-10-05/1759653750.json"
"893553","717325","2025-10-06","60.80","NZD","1759653750","317183/2025-10-06/1759653750.json"
"893553","733424","2025-10-06","51.68","NZD","1759653750","317183/2025-10-06/1759653750.json"
"926565","768355","2025-10-06","62.70","NZD","1759653750","317183/2025-10-06/1759653750.json"
"926565","770921","2025-10-06","53.58","NZD","1759653750","317183/2025-10-06/1759653750.json"
"940981","790621","2025-10-06","57.38","NZD","1759653750","317183/2025-10-06/1759653750.json"
"940981","790618","2025-10-06","66.50","NZD","1759653750","317183/2025-10-06/1759653750.json"
"893553","717325","2025-10-07","63.00","NZD","1759653750","317183/2025-10-07/1759653750.json"
"893553","733424","2025-10-07","53.55","NZD","1759653750","317183/2025-10-07/1759653750.json"
"926565","768355","2025-10-07","65.00","NZD","1759653750","317183/2025-10-07/1759653750.json"
"926565","770921","2025-10-07","55.55","NZD","1759653750","317183/2025-10-07/1759653750.json"
"893554","717326","2025-10-07","66.50","NZD","1759653750","317183/2025-10-07/1759653750.json"
"893554","733423","2025-10-07","57.13","NZD","1759653750","317183/2025-10-07/1759653750.json"
"940981","790621","2025-10-07","59.55","NZD","1759653750","317183/2025-10-07/1759653750.json"
"940981","790618","2025-10-07","69.00","NZD","1759653750","317183/2025-10-07/1759653750.json"
"940982","790620","2025-10-07","60.55","NZD","1759653750","317183/2025-10-07/1759653750.json"
"940982","790619","2025-10-07","70.00","NZD","1759653750","317183/2025-10-07/1759653750.json"
"893553","717325","2025-10-08","58.00","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893553","733424","2025-10-08","49.30","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893555","717327","2025-10-08","60.00","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893555","733422","2025-10-08","51.30","NZD","1759653750","317183/2025-10-08/1759653750.json"
"926565","768355","2025-10-08","60.00","NZD","1759653750","317183/2025-10-08/1759653750.json"
"926565","770921","2025-10-08","51.30","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893554","717326","2025-10-08","61.83","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893554","733423","2025-10-08","53.13","NZD","1759653750","317183/2025-10-08/1759653750.json"
"941089","790778","2025-10-08","63.00","NZD","1759653750","317183/2025-10-08/1759653750.json"
"941089","790779","2025-10-08","54.30","NZD","1759653750","317183/2025-10-08/1759653750.json"
"893553","717325","2025-10-09","54.00","NZD","1759653750","317183/2025-10-09/1759653750.json"
"893553","733424","2025-10-09","48.00","NZD","1759653750","317183/2025-10-09/1759653750.json"
"893554","717326","2025-10-09","57.67","NZD","1759653750","317183/2025-10-09/1759653750.json"
"893554","733423","2025-10-09","51.67","NZD","1759653750","317183/2025-10-09/1759653750.json"
"940981","790621","2025-10-09","54.00","NZD","1759653750","317183/2025-10-09/1759653750.json"
"940981","790618","2025-10-09","60.00","NZD","1759653750","317183/2025-10-09/1759653750.json"
"893553","717325","2025-10-10","76.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893553","733424","2025-10-10","76.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893555","717327","2025-10-10","78.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893555","733422","2025-10-10","78.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"926565","768355","2025-10-10","78.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"926565","770921","2025-10-10","78.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893554","717326","2025-10-10","79.58","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893554","733423","2025-10-10","79.58","NZD","1759653750","317183/2025-10-10/1759653750.json"
"940981","790621","2025-10-10","82.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"940981","790618","2025-10-10","82.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"940982","790620","2025-10-10","83.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"940982","790619","2025-10-10","83.00","NZD","1759653750","317183/2025-10-10/1759653750.json"
"893553","717325","2025-10-11","57.00","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893553","733424","2025-10-11","48.45","NZD","1759653750","317183/2025-10-11/1759653750.json"
"926565","768355","2025-10-11","59.00","NZD","1759653750","317183/2025-10-11/1759653750.json"
"926565","770921","2025-10-11","50.45","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893555","717327","2025-10-11","59.00","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893555","733422","2025-10-11","50.45","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893554","717326","2025-10-11","60.58","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893554","733423","2025-10-11","52.03","NZD","1759653750","317183/2025-10-11/1759653750.json"
"941089","790778","2025-10-11","62.00","NZD","1759653750","317183/2025-10-11/1759653750.json"
"941089","790779","2025-10-11","53.45","NZD","1759653750","317183/2025-10-11/1759653750.json"
"893553","717325","2025-10-12","54.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893553","733424","2025-10-12","48.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893555","717327","2025-10-12","56.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893555","733422","2025-10-12","50.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"926565","768355","2025-10-12","56.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"926565","770921","2025-10-12","50.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893554","717326","2025-10-12","57.58","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893554","733423","2025-10-12","51.58","NZD","1759653750","317183/2025-10-12/1759653750.json"
"941089","790778","2025-10-12","59.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"941089","790779","2025-10-12","53.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"940981","790621","2025-10-12","54.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"940981","790618","2025-10-12","60.00","NZD","1759653750","317183/2025-10-12/1759653750.json"
"893553","717325","2025-10-13","54.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893553","733424","2025-10-13","48.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"926565","768355","2025-10-13","56.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"926565","770921","2025-10-13","50.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893555","717327","2025-10-13","56.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893555","733422","2025-10-13","50.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893554","717326","2025-10-13","57.50","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893554","733423","2025-10-13","51.50","NZD","1759653750","317183/2025-10-13/1759653750.json"
"941089","790778","2025-10-13","59.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"941089","790779","2025-10-13","53.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"940981","790621","2025-10-13","54.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"940981","790618","2025-10-13","60.00","NZD","1759653750","317183/2025-10-13/1759653750.json"
"893553","717325","2025-10-14","54.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893553","733424","2025-10-14","48.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"926565","768355","2025-10-14","56.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"926565","770921","2025-10-14","50.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893555","717327","2025-10-14","56.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893555","733422","2025-10-14","50.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893554","717326","2025-10-14","57.58","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893554","733423","2025-10-14","51.58","NZD","1759653750","317183/2025-10-14/1759653750.json"
"941089","790778","2025-10-14","59.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"941089","790779","2025-10-14","53.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"940981","790621","2025-10-14","54.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"940981","790618","2025-10-14","60.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"940982","790620","2025-10-14","55.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"940982","790619","2025-10-14","61.00","NZD","1759653750","317183/2025-10-14/1759653750.json"
"893553","717325","2025-10-15","58.00","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893553","733424","2025-10-15","49.30","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893555","717327","2025-10-15","60.00","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893555","733422","2025-10-15","51.30","NZD","1759653750","317183/2025-10-15/1759653750.json"
"926565","768355","2025-10-15","60.00","NZD","1759653750","317183/2025-10-15/1759653750.json"
"926565","770921","2025-10-15","51.30","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893554","717326","2025-10-15","61.67","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893554","733423","2025-10-15","52.97","NZD","1759653750","317183/2025-10-15/1759653750.json"
"941089","790778","2025-10-15","63.00","NZD","1759653750","317183/2025-10-15/1759653750.json"
"941089","790779","2025-10-15","54.30","NZD","1759653750","317183/2025-10-15/1759653750.json"
"940981","790621","2025-10-15","55.30","NZD","1759653750","317183/2025-10-15/1759653750.json"
"940981","790618","2025-10-15","64.00","NZD","1759653750","317183/2025-10-15/1759653750.json"
"893553","717325","2025-10-16","54.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893553","733424","2025-10-16","48.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"926565","768355","2025-10-16","56.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"926565","770921","2025-10-16","50.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893555","717327","2025-10-16","56.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893555","733422","2025-10-16","50.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893554","717326","2025-10-16","57.33","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893554","733423","2025-10-16","51.33","NZD","1759653750","317183/2025-10-16/1759653750.json"
"940981","790621","2025-10-16","54.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"940981","790618","2025-10-16","60.00","NZD","1759653750","317183/2025-10-16/1759653750.json"
"893553","717325","2025-10-17","54.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893553","733424","2025-10-17","48.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893555","717327","2025-10-17","56.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893555","733422","2025-10-17","50.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"926565","768355","2025-10-17","56.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"926565","770921","2025-10-17","50.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893554","717326","2025-10-17","57.58","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893554","733423","2025-10-17","51.58","NZD","1759653750","317183/2025-10-17/1759653750.json"
"941089","790778","2025-10-17","59.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"941089","790779","2025-10-17","53.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"940981","790621","2025-10-17","54.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"940981","790618","2025-10-17","60.00","NZD","1759653750","317183/2025-10-17/1759653750.json"
"893553","717325","2025-10-18","54.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893553","733424","2025-10-18","48.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"926565","768355","2025-10-18","56.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"926565","770921","2025-10-18","50.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893555","717327","2025-10-18","56.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893555","733422","2025-10-18","50.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893554","717326","2025-10-18","57.58","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893554","733423","2025-10-18","51.58","NZD","1759653750","317183/2025-10-18/1759653750.json"
"941089","790778","2025-10-18","59.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"941089","790779","2025-10-18","53.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"940981","790621","2025-10-18","54.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"940981","790618","2025-10-18","60.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"940982","790620","2025-10-18","55.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"940982","790619","2025-10-18","61.00","NZD","1759653750","317183/2025-10-18/1759653750.json"
"893553","717325","2025-10-19","60.00","NZD","1759653750","317183/2025-10-19/1759653750.json"
"893553","733424","2025-10-19","51.00","NZD","1759653750","317183/2025-10-19/1759653750.json"
